MeasureItem,Month,Year,Category,Country,MeasureItemID,CreationDate,Representativity,ProvidedValue,ProvidedValueCode
Monthly Domestic Values,3,2024,Hydro Run-of-river and poundage,IT,B11,09/09/2024 16:26,100,3126.466,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,PT,B11,09/09/2024 16:26,100,1326.7795,
Monthly Domestic Values,1,2024,Fossil Gas,MK,B04,09/09/2024 16:26,100,143.84801,
Monthly Domestic Values,5,2024,Biomass,RO,B01,09/09/2024 16:26,100,36.72025,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,BG,B11,09/09/2024 16:26,100,96.23657,
Monthly Domestic Values,5,2024,Hydro Pumped Storage,BG,B10,09/09/2024 16:26,100,0,
Monthly Domestic Values,4,2024,Solar,MD,B16,09/09/2024 16:26,100,0.596,
Monthly Domestic Values,5,2024,Solar,PL,B16,09/09/2024 16:26,100,2566.07258,
Monthly Domestic Values,3,2024,Hydro Run-of-river and poundage,NL,B11,09/09/2024 16:26,100,0,
Monthly Domestic Values,5,2024,Wind Onshore,DK,B19,09/09/2024 16:26,100,675.10322,
Monthly Domestic Values,4,2024,Other renewable,ES,B15,09/09/2024 16:26,100,53.695,
Monthly Domestic Values,4,2024,Fossil Brown coal/Lignite,SK,B02,09/09/2024 16:26,100,1.3085,
Monthly Domestic Values,4,2024,Wind Offshore,FR,B18,09/09/2024 16:26,100,343.769,
Monthly Domestic Values,2,2024,Biomass,EE,B01,09/09/2024 16:26,100,46.1153,
Monthly Domestic Values,5,2024,Fossil Hard coal,DK,B05,09/09/2024 16:26,100,106.71155,
Monthly Domestic Values,1,2024,Biomass,SI,B01,09/09/2024 16:26,100,5.30387,
Monthly Domestic Values,1,2024,Wind Onshore,NL,B19,09/09/2024 16:26,100,981.8413125,
Monthly Domestic Values,2,2024,Hydro Pumped Storage,CH,B10,09/09/2024 16:26,100,602.12125,
Monthly Domestic Values,1,2024,Fossil Gas,LV,B04,09/09/2024 16:26,100,409.263,
Monthly Domestic Values,2,2024,Solar,SE,B16,09/09/2024 16:26,100,22.1041,
Monthly Domestic Values,5,2024,Solar,CZ,B16,09/09/2024 16:26,100,471.69667,
Monthly Domestic Values,3,2024,Solar,ES,B16,09/09/2024 16:26,100,3083.236,
Monthly Domestic Values,6,2024,Wind Onshore,PL,B19,09/09/2024 16:26,100,1110.902223,
Monthly Domestic Values,4,2024,Fossil Brown coal/Lignite,HU,B02,09/09/2024 16:26,100,189.4161175,
Monthly Domestic Values,6,2024,Fossil Gas,RS,B04,09/09/2024 16:26,100,0.72,
Monthly Domestic Values,3,2024,Other,HU,B20,09/09/2024 16:26,100,44.70329,
Monthly Domestic Values,4,2024,Hydro Run-of-river and poundage,RS,B11,09/09/2024 16:26,100,845.129,
Monthly Domestic Values,6,2024,Fossil Oil,DE,B06,09/09/2024 16:26,100,243.1663975,
Monthly Domestic Values,4,2024,Hydro Pumped Storage,RS,B10,09/09/2024 16:26,100,43.386,
Monthly Domestic Values,4,2024,Waste,LU,B17,09/09/2024 16:26,100,6.4881625,
Monthly Domestic Values,3,2024,Fossil Gas,CZ,B04,09/09/2024 16:26,100,293.0249,
Monthly Domestic Values,3,2024,Other,FI,B20,09/09/2024 16:26,100,61.2108975,
Monthly Domestic Values,3,2024,Hydro Run-of-river and poundage,AT,B11,09/09/2024 16:26,100,2273.2998,
Monthly Domestic Values,3,2024,Other,IT,B20,09/09/2024 16:26,100,1398.991,
Monthly Domestic Values,4,2024,Waste,FI,B17,09/09/2024 16:26,100,17.82642,
Monthly Domestic Values,3,2024,Biomass,NL,B01,09/09/2024 16:26,100,10.47195,
Monthly Domestic Values,6,2024,Biomass,AT,B01,09/09/2024 16:26,100,131.839,
Monthly Domestic Values,4,2024,Wind Offshore,BE,B18,09/09/2024 16:26,100,771.47456,
Monthly Domestic Values,2,2024,Fossil Oil,GR,B06,09/09/2024 16:26,100,0,
Monthly Domestic Values,3,2024,Fossil Hard coal,DE,B05,09/09/2024 16:26,100,2423.780138,
Monthly Domestic Values,3,2024,Fossil Gas,HU,B04,09/09/2024 16:26,100,516.487505,
Monthly Domestic Values,5,2024,Solar,CH,B16,09/09/2024 16:26,100,561.24075,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,CH,B11,09/09/2024 16:26,100,152.84009,
Monthly Domestic Values,4,2024,Wind Onshore,FI,B19,09/09/2024 16:26,100,1457.656388,
Monthly Domestic Values,1,2024,Fossil Oil,SI,B06,09/09/2024 16:26,100,0.00069,
Monthly Domestic Values,5,2024,Hydro Pumped Storage,BE,B10,09/09/2024 16:26,100,80.67478,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,IE,B11,09/09/2024 16:26,100,124.124435,
Monthly Domestic Values,3,2024,Hydro Run-of-river and poundage,HU,B11,09/09/2024 16:26,100,9.650455,
Monthly Domestic Values,6,2024,Wind Onshore,HU,B19,09/09/2024 16:26,100,29.2622,
Monthly Domestic Values,3,2024,Fossil Oil,GB,B06,09/09/2024 16:26,100,0.074525,
Monthly Domestic Values,6,2024,Fossil Oil,GB,B06,09/09/2024 16:26,100,0.051655,
Monthly Domestic Values,3,2024,Other,PT,B20,09/09/2024 16:26,100,21.2394,
Monthly Domestic Values,4,2024,Hydro Run-of-river and poundage,GE,B11,09/09/2024 16:26,100,562.7813,
Monthly Domestic Values,3,2024,Wind Onshore,IE,B19,09/09/2024 16:26,100,983.88419,
Monthly Domestic Values,2,2024,Biomass,CZ,B01,09/09/2024 16:26,100,184.5388,
Monthly Domestic Values,3,2024,Wind Onshore,AT,B19,09/09/2024 16:26,100,1075.903,
Monthly Domestic Values,5,2024,Fossil Brown coal/Lignite,BG,B02,09/09/2024 16:26,100,435.29016,
Monthly Domestic Values,2,2024,Geothermal,AT,B09,09/09/2024 16:26,100,0.04872,
Monthly Domestic Values,1,2024,Fossil Hard coal,HU,B05,09/09/2024 16:26,100,26.8145325,
Monthly Domestic Values,4,2024,Fossil Hard coal,RO,B05,09/09/2024 16:26,100,22.15375,
Monthly Domestic Values,3,2024,Hydro Water Reservoir,SK,B12,09/09/2024 16:26,100,41.8525,
Monthly Domestic Values,5,2024,Hydro Water Reservoir,CZ,B12,09/09/2024 16:26,100,51.86687,
Monthly Domestic Values,6,2024,Other,FI,B20,09/09/2024 16:26,100,99.44666,
Monthly Domestic Values,5,2024,Other,LT,B20,09/09/2024 16:26,100,15.12446,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,SK,B11,09/09/2024 16:26,100,552.3496,
Monthly Domestic Values,5,2024,Fossil Oil,GR,B06,09/09/2024 16:26,100,0,
Monthly Domestic Values,1,2024,Waste,FI,B17,09/09/2024 16:26,100,10.2562,
Monthly Domestic Values,3,2024,Biomass,AT,B01,09/09/2024 16:26,100,172.966,
Monthly Domestic Values,3,2024,Fossil Oil,HU,B06,09/09/2024 16:26,100,1.53617,
Monthly Domestic Values,6,2024,Hydro Water Reservoir,MK,B12,09/09/2024 16:26,100,71.17327,
Monthly Domestic Values,2,2024,Hydro Pumped Storage,FR,B10,09/09/2024 16:26,100,577.475,
Monthly Domestic Values,5,2024,Fossil Peat,FI,B08,09/09/2024 16:26,100,124.407025,
Monthly Domestic Values,2,2024,Other renewable,AT,B15,09/09/2024 16:26,100,0,
Monthly Domestic Values,5,2024,Wind Onshore,PT,B19,09/09/2024 16:26,100,1079.4413,
Monthly Domestic Values,4,2024,Wind Onshore,RO,B19,09/09/2024 16:26,100,482.039,
Monthly Domestic Values,3,2024,Hydro Pumped Storage,PT,B10,09/09/2024 16:26,100,788.4371,
Monthly Domestic Values,2,2024,Hydro Pumped Storage,SI,B10,09/09/2024 16:26,100,22.62148,
Monthly Domestic Values,1,2024,Fossil Oil,AT,B06,09/09/2024 16:26,100,0,
Monthly Domestic Values,3,2024,Other renewable,DE,B15,09/09/2024 16:26,100,46.515275,
Monthly Domestic Values,2,2024,Nuclear,ES,B14,09/09/2024 16:26,100,4499.502,
Monthly Domestic Values,2,2024,Nuclear,HU,B14,09/09/2024 16:26,100,1108.015995,
Monthly Domestic Values,4,2024,Fossil Gas,LV,B04,09/09/2024 16:26,100,37.85,
Monthly Domestic Values,1,2024,Biomass,SK,B01,09/09/2024 16:26,100,75.7358,
Monthly Domestic Values,5,2024,Biomass,LV,B01,09/09/2024 16:26,100,34.687,
Monthly Domestic Values,1,2024,Fossil Oil,ES,B06,09/09/2024 16:26,100,45.61,
Monthly Domestic Values,1,2024,Nuclear,CH,B14,09/09/2024 16:26,100,2229.40908,
Monthly Domestic Values,4,2024,Hydro Water Reservoir,GE,B12,09/09/2024 16:26,100,262.62935,
Monthly Domestic Values,3,2024,Wind Onshore,MD,B19,09/09/2024 16:26,100,5.358,
Monthly Domestic Values,1,2024,Waste,FR,B17,09/09/2024 16:26,100,62.982,
Monthly Domestic Values,3,2024,Solar,SK,B16,09/09/2024 16:26,100,40.5621,
Monthly Domestic Values,6,2024,Hydro Run-of-river and poundage,FR,B11,09/09/2024 16:26,100,4305.016,
Monthly Domestic Values,3,2024,Wind Onshore,LV,B19,09/09/2024 16:26,100,22.897,
Monthly Domestic Values,1,2024,Other renewable,SK,B15,09/09/2024 16:26,100,40.8406,
Monthly Domestic Values,2,2024,Fossil Hard coal,IE,B05,09/09/2024 16:26,100,51.117825,
Monthly Domestic Values,5,2024,Fossil Brown coal/Lignite,PL,B02,09/09/2024 16:26,100,2566.03381,
Monthly Domestic Values,1,2024,Wind Offshore,FR,B18,09/09/2024 16:26,100,285.972,
Monthly Domestic Values,1,2024,Wind Offshore,DK,B18,09/09/2024 16:26,100,1109.29384,
Monthly Domestic Values,1,2024,Fossil Hard coal,PT,B05,09/09/2024 16:26,100,0,
Monthly Domestic Values,2,2024,Waste,HU,B17,09/09/2024 16:26,100,12.9360525,
Monthly Domestic Values,1,2024,Geothermal,ES,B09,09/09/2024 16:26,100,0,
Monthly Domestic Values,1,2024,Wind Onshore,GE,B19,09/09/2024 16:26,100,5.1948,
Monthly Domestic Values,6,2024,Other renewable,HR,B15,09/09/2024 16:26,100,22.0196,
Monthly Domestic Values,4,2024,Biomass,MD,B01,09/09/2024 16:26,100,1.441,
Monthly Domestic Values,5,2024,Biomass,ES,B01,09/09/2024 16:26,100,292.4,
Monthly Domestic Values,4,2024,Biomass,FI,B01,09/09/2024 16:26,100,321.6139475,
Monthly Domestic Values,1,2024,Biomass,FR,B01,09/09/2024 16:26,100,254.659,
Monthly Domestic Values,6,2024,Fossil Brown coal/Lignite,ME,B02,09/09/2024 16:26,100,58.06319,
Monthly Domestic Values,4,2024,Wind Onshore,GB,B19,09/09/2024 16:26,100,168.586335,
Monthly Domestic Values,2,2024,Hydro Pumped Storage,IE,B10,09/09/2024 16:26,100,11.946845,
Monthly Domestic Values,4,2024,Waste,EE,B17,09/09/2024 16:26,100,9.6257,
Monthly Domestic Values,2,2024,Hydro Water Reservoir,RS,B12,09/09/2024 16:26,100,84.432,
Monthly Domestic Values,2,2024,Fossil Coal-derived gas,CZ,B03,09/09/2024 16:26,100,12.07693,
Monthly Domestic Values,2,2024,Wind Onshore,BE,B19,09/09/2024 16:26,100,722.92826,
Monthly Domestic Values,2,2024,Wind Onshore,CZ,B19,09/09/2024 16:26,100,82.66938,
Monthly Domestic Values,3,2024,Wind Offshore,PT,B18,09/09/2024 16:26,100,9.235,
Monthly Domestic Values,2,2024,Waste,NO,B17,09/09/2024 16:26,100,23.5649,
Monthly Domestic Values,1,2024,Hydro Pumped Storage,GR,B10,09/09/2024 16:26,100,66.392,
Monthly Domestic Values,6,2024,Wind Onshore,ME,B19,09/09/2024 16:26,100,14.66282,
Monthly Domestic Values,2,2024,Wind Offshore,IT,B18,09/09/2024 16:26,100,5.841,
Monthly Domestic Values,2,2024,Waste,SI,B17,09/09/2024 16:26,100,6.14858,
Monthly Domestic Values,1,2024,Fossil Gas,SE,B04,09/09/2024 16:26,100,0.51134,
Monthly Domestic Values,5,2024,Fossil Gas,FI,B04,09/09/2024 16:26,100,48.7519975,
Monthly Domestic Values,4,2024,Hydro Run-of-river and poundage,SI,B11,09/09/2024 16:26,100,486.16673,
Monthly Domestic Values,2,2024,Wind Onshore,DK,B19,09/09/2024 16:26,100,1158.05504,
Monthly Domestic Values,5,2024,Biomass,PT,B01,09/09/2024 16:26,100,297.6415,
Monthly Domestic Values,4,2024,Fossil Gas,PT,B04,09/09/2024 16:26,100,164.1435,
Monthly Domestic Values,5,2024,Other,RS,B20,09/09/2024 16:26,100,20.088,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,HR,B11,09/09/2024 16:26,100,163.1556,
Monthly Domestic Values,2,2024,Hydro Run-of-river and poundage,FI,B11,09/09/2024 16:26,100,1082.029045,
Monthly Domestic Values,2,2024,Nuclear,FI,B14,09/09/2024 16:26,100,2976.63115,
Monthly Domestic Values,5,2024,Hydro Run-of-river and poundage,ES,B11,09/09/2024 16:26,100,952.546,
Monthly Domestic Values,5,2024,Fossil Hard coal,FR,B05,09/09/2024 16:26,100,0,
Monthly Domestic Values,1,2024,Hydro Pumped Storage,DE,B10,09/09/2024 16:26,100,921.04219,
Monthly Domestic Values,6,2024,Geothermal,DE,B09,09/09/2024 16:26,100,13.07742,
Monthly Domestic Values,4,2024,Hydro Water Reservoir,GR,B12,09/09/2024 16:26,100,183.335,
Monthly Domestic Values,2,2024,Fossil Oil shale,ES,B07,09/09/2024 16:26,100,0,
Monthly Domestic Values,4,2024,Solar,LU,B16,09/09/2024 16:26,100,30.1986225,
Monthly Domestic Values,3,2024,Fossil Brown coal/Lignite,RO,B02,09/09/2024 16:26,100,505.656715,
Monthly Domestic Values,3,2024,Fossil Gas,GE,B04,09/09/2024 16:26,100,392.76689,
Monthly Domestic Values,4,2024,Hydro Run-of-river and poundage,DE,B11,09/09/2024 16:26,100,1285.563368,
Monthly Domestic Values,2,2024,Geothermal,HR,B09,09/09/2024 16:26,100,0,
Monthly Domestic Values,3,2024,Fossil Peat,ES,B08,09/09/2024 16:26,100,0,
Monthly Domestic Values,6,2024,Hydro Water Reservoir,RO,B12,09/09/2024 16:26,100,459.4275,
Monthly Domestic Values,6,2024,Hydro Water Reservoir,IT,B12,09/09/2024 16:26,100,687.857,
Monthly Domestic Values,6,2024,Hydro Run-of-river and poundage,RO,B11,09/09/2024 16:26,100,913.39925,
Monthly Domestic Values,1,2024,Biomass,PL,B01,09/09/2024 16:26,100,192.82127,
Monthly Domestic Values,6,2024,Fossil Oil,IT,B06,09/09/2024 16:26,100,19.912,
Monthly Domestic Values,1,2024,Hydro Pumped Storage,IT,B10,09/09/2024 16:26,100,316.246,
Monthly Domestic Values,4,2024,Nuclear,RO,B14,09/09/2024 16:26,100,973.07575,
Monthly Domestic Values,3,2024,Fossil Gas,LU,B04,09/09/2024 16:26,100,6.633305,
Monthly Domestic Values,6,2024,Fossil Gas,FR,B04,09/09/2024 16:26,100,396.56,
Monthly Domestic Values,5,2024,Hydro Run-of-river and poundage,MD,B11,09/09/2024 16:26,100,22.034,
Monthly Domestic Values,6,2024,Wind Onshore,MK,B19,09/09/2024 16:26,100,5.16284,
Monthly Domestic Values,3,2024,Wind Onshore,SI,B19,09/09/2024 16:26,100,0.35693,
Monthly Domestic Values,5,2024,Fossil Brown coal/Lignite,MK,B02,09/09/2024 16:26,100,182.74686,
Monthly Domestic Values,5,2024,Fossil Hard coal,MD,B05,09/09/2024 16:26,100,0,
Monthly Domestic Values,1,2024,Fossil Gas,SK,B04,09/09/2024 16:26,100,222.652,
Monthly Domestic Values,2,2024,Hydro Water Reservoir,SE,B12,09/09/2024 16:26,100,6012.5798,
Monthly Domestic Values,6,2024,Hydro Water Reservoir,PT,B12,09/09/2024 16:26,100,236.0102,
Monthly Domestic Values,5,2024,Other,ES,B20,09/09/2024 16:26,100,4.529,
Monthly Domestic Values,4,2024,Fossil Hard coal,AT,B05,09/09/2024 16:26,100,0,
Monthly Domestic Values,3,2024,Waste,BE,B17,09/09/2024 16:26,100,186.81155,
Monthly Domestic Values,2,2024,Fossil Coal-derived gas,IT,B03,09/09/2024 16:26,100,541.52,
Monthly Domestic Values,4,2024,Wind Onshore,DE,B19,09/09/2024 16:26,100,9619.519625,
Monthly Domestic Values,1,2024,Fossil Gas,BG,B04,09/09/2024 16:26,100,267.37427,
Monthly Domestic Values,1,2024,Fossil Oil,IE,B06,09/09/2024 16:26,100,156.2354,
Monthly Domestic Values,4,2024,Fossil Gas,SI,B04,09/09/2024 16:26,100,29.85477,
Monthly Domestic Values,6,2024,Hydro Water Reservoir,NO,B12,09/09/2024 16:26,100,6971.87276,
Monthly Domestic Values,2,2024,Hydro Water Reservoir,PL,B12,09/09/2024 16:26,100,17.87687,
Monthly Domestic Values,6,2024,Solar,GR,B16,09/09/2024 16:26,100,1227.653,
Monthly Domestic Values,6,2024,Solar,PT,B16,09/09/2024 16:26,100,484.3392,
Monthly Domestic Values,1,2024,Other renewable,EE,B15,09/09/2024 16:26,100,0.4464,
Monthly Domestic Values,6,2024,Wind Onshore,FR,B19,09/09/2024 16:26,100,2175.063,
Monthly Domestic Values,6,2024,Nuclear,SI,B14,09/09/2024 16:26,100,499.81001,
Monthly Domestic Values,3,2024,Fossil Hard coal,ES,B05,09/09/2024 16:26,100,215.634,
Monthly Domestic Values,4,2024,Fossil Hard coal,HR,B05,09/09/2024 16:26,100,0,
Monthly Domestic Values,1,2024,Fossil Gas,LT,B04,09/09/2024 16:26,100,148.21769,
Monthly Domestic Values,3,2024,Fossil Gas,GR,B04,09/09/2024 16:26,100,1455.975,
Monthly Domestic Values,4,2024,Fossil Coal-derived gas,EE,B03,09/09/2024 16:26,100,42.9649,
Monthly Domestic Values,3,2024,Hydro Run-of-river and poundage,LU,B11,09/09/2024 16:26,100,8.7700425,
Monthly Domestic Values,6,2024,Wind Onshore,LU,B19,09/09/2024 16:26,100,22.9217975,
Monthly Domestic Values,3,2024,Fossil Brown coal/Lignite,XK,B02,09/09/2024 16:26,100,513.91971,
Monthly Domestic Values,2,2024,Solar,BG,B16,09/09/2024 16:26,100,250.55261,
Monthly Domestic Values,6,2024,Nuclear,BE,B14,09/09/2024 16:26,100,2580.96868,
Monthly Domestic Values,2,2024,Fossil Peat,IE,B08,09/09/2024 16:26,100,27.712745,
Monthly Domestic Values,5,2024,Solar,DK,B16,09/09/2024 16:26,100,632.97075,
Monthly Domestic Values,3,2024,Other,EE,B20,09/09/2024 16:26,100,0,
Monthly Domestic Values,3,2024,Nuclear,BG,B14,09/09/2024 16:26,100,1581.16047,
Monthly Domestic Values,2,2024,Other,ES,B20,09/09/2024 16:26,100,5.814,
Monthly Domestic Values,4,2024,Solar,HR,B16,09/09/2024 16:26,100,18.1406,
Monthly Domestic Values,6,2024,Solar,LT,B16,09/09/2024 16:26,100,235.11525,
Monthly Domestic Values,5,2024,Wind Onshore,HR,B19,09/09/2024 16:26,100,186.9934,
Monthly Domestic Values,4,2024,Waste,AT,B17,09/09/2024 16:26,100,72,
Monthly Domestic Values,6,2024,Fossil Hard coal,DE,B05,09/09/2024 16:26,100,1074.44081,
Monthly Domestic Values,1,2024,Hydro Pumped Storage,BA,B10,09/09/2024 16:26,100,5.02046,
Monthly Domestic Values,5,2024,Solar,SI,B16,09/09/2024 16:26,100,59.25425,
Monthly Domestic Values,6,2024,Other renewable,FI,B15,09/09/2024 16:26,100,1.641655,
Monthly Domestic Values,4,2024,Fossil Hard coal,HU,B05,09/09/2024 16:26,100,26.3157375,
Monthly Domestic Values,6,2024,Hydro Pumped Storage,PL,B10,09/09/2024 16:26,100,73.611305,
Monthly Domestic Values,5,2024,Solar,BE,B16,09/09/2024 16:26,100,988.51194,
Monthly Domestic Values,5,2024,Hydro Pumped Storage,NO,B10,09/09/2024 16:26,100,14.47759,
Monthly Domestic Values,1,2024,Hydro Pumped Storage,RS,B10,09/09/2024 16:26,100,58.208,
Monthly Domestic Values,5,2024,Hydro Water Reservoir,BA,B12,09/09/2024 16:26,100,172.14878,
Monthly Domestic Values,2,2024,Solar,CZ,B16,09/09/2024 16:26,100,138.84836,
Monthly Domestic Values,1,2024,Fossil Oil,SK,B06,09/09/2024 16:26,100,38.3895,
Monthly Domestic Values,6,2024,Hydro Pumped Storage,AT,B10,09/09/2024 16:26,100,450.397,
Monthly Domestic Values,6,2024,Fossil Oil,CZ,B06,09/09/2024 16:26,100,0.41552,
Monthly Domestic Values,6,2024,Fossil Gas,DK,B04,09/09/2024 16:26,100,70.36423,
Monthly Domestic Values,6,2024,Hydro Water Reservoir,HR,B12,09/09/2024 16:26,100,233.9634,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,BE,B11,09/09/2024 16:26,100,30.89021,
Monthly Domestic Values,1,2024,Wind Onshore,FI,B19,09/09/2024 16:26,100,2093.12771,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,DE,B11,09/09/2024 16:26,100,1255.46606,
Monthly Domestic Values,6,2024,Fossil Hard coal,ES,B05,09/09/2024 16:26,100,191.759,
Monthly Domestic Values,4,2024,Wind Onshore,NL,B19,09/09/2024 16:26,100,783.62041,
Monthly Domestic Values,4,2024,Fossil Gas,BE,B04,09/09/2024 16:26,100,757.48302,
Monthly Domestic Values,5,2024,Hydro Pumped Storage,CH,B10,09/09/2024 16:26,100,866.50685,
Monthly Domestic Values,5,2024,Solar,DE,B16,09/09/2024 16:26,100,8564.140155,
Monthly Domestic Values,5,2024,Hydro Water Reservoir,BG,B12,09/09/2024 16:26,100,279.47778,
Monthly Domestic Values,2,2024,Fossil Gas,DE,B04,09/09/2024 16:26,100,4891.675818,
Monthly Domestic Values,3,2024,Other,BE,B20,09/09/2024 16:26,100,609.61215,
Monthly Domestic Values,2,2024,Other,NL,B20,09/09/2024 16:26,100,2632.948773,
Monthly Domestic Values,2,2024,Hydro Run-of-river and poundage,ES,B11,09/09/2024 16:26,100,706.342,
Monthly Domestic Values,3,2024,Wind Onshore,IT,B19,09/09/2024 16:26,100,2391.475,
Monthly Domestic Values,2,2024,Hydro Pumped Storage,SK,B10,09/09/2024 16:26,100,48.1339,
Monthly Domestic Values,2,2024,Fossil Hard coal,IT,B05,09/09/2024 16:26,100,471.068,
Monthly Domestic Values,5,2024,Waste,IT,B17,09/09/2024 16:26,100,247.501,
Monthly Domestic Values,4,2024,Fossil Gas,AT,B04,09/09/2024 16:26,100,205.9168,
Monthly Domestic Values,3,2024,Hydro Water Reservoir,AT,B12,09/09/2024 16:26,100,262.3806,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,SI,B11,09/09/2024 16:26,100,421.28505,
Monthly Domestic Values,1,2024,Fossil Oil,MD,B06,09/09/2024 16:26,100,0,
Monthly Domestic Values,2,2024,Biomass,PT,B01,09/09/2024 16:26,100,271.6928,
Monthly Domestic Values,4,2024,Fossil Gas,GB,B04,09/09/2024 16:26,100,181.337195,
Monthly Domestic Values,4,2024,Nuclear,CZ,B14,09/09/2024 16:26,100,2160.74688,
Monthly Domestic Values,1,2024,Fossil Oil,PL,B06,09/09/2024 16:26,100,289.73125,
Monthly Domestic Values,2,2024,Solar,EE,B16,09/09/2024 16:26,100,19.1924,
Monthly Domestic Values,6,2024,Solar,ES,B16,09/09/2024 16:26,100,5147.536,
Monthly Domestic Values,5,2024,Solar,SE,B16,09/09/2024 16:26,100,340.29803,
Monthly Domestic Values,3,2024,Hydro Run-of-river and poundage,LV,B11,09/09/2024 16:26,100,695.921,
Monthly Domestic Values,4,2024,Biomass,PL,B01,09/09/2024 16:26,100,82.40754,
Monthly Domestic Values,5,2024,Wind Offshore,IT,B18,09/09/2024 16:26,100,4.45,
Monthly Domestic Values,2,2024,Wind Onshore,CH,B19,09/09/2024 16:26,100,14.92335,
Monthly Domestic Values,4,2024,Fossil Oil,HR,B06,09/09/2024 16:26,100,0,
Monthly Domestic Values,4,2024,Fossil Brown coal/Lignite,SI,B02,09/09/2024 16:26,100,212.75136,
Monthly Domestic Values,2,2024,Nuclear,SE,B14,09/09/2024 16:26,100,4647.32075,
Monthly Domestic Values,4,2024,Fossil Oil,MK,B06,09/09/2024 16:26,100,0,
Monthly Domestic Values,4,2024,Hydro Water Reservoir,CH,B12,09/09/2024 16:26,100,804.13812,
Monthly Domestic Values,2,2024,Solar,PL,B16,09/09/2024 16:26,100,546.18065,
Monthly Domestic Values,1,2024,Other,DE,B20,09/09/2024 16:26,100,166.113995,
Monthly Domestic Values,1,2024,Fossil Brown coal/Lignite,SK,B02,09/09/2024 16:26,100,15.4807,
Monthly Domestic Values,5,2024,Biomass,EE,B01,09/09/2024 16:26,100,31.4169,
Monthly Domestic Values,1,2024,Fossil Gas,NL,B04,09/09/2024 16:26,100,3112.324425,
Monthly Domestic Values,5,2024,Fossil Gas,IE,B04,09/09/2024 16:26,100,779.07649,
Monthly Domestic Values,1,2024,Fossil Coal-derived gas,ES,B03,09/09/2024 16:26,100,0,
Monthly Domestic Values,3,2024,Other renewable,BA,B15,09/09/2024 16:26,100,0,
Monthly Domestic Values,6,2024,Biomass,NL,B01,09/09/2024 16:26,100,14.89051,
Monthly Domestic Values,1,2024,Hydro Pumped Storage,CZ,B10,09/09/2024 16:26,100,91.16682,
Monthly Domestic Values,1,2024,Wind Offshore,BE,B18,09/09/2024 16:26,100,923.51229,
Monthly Domestic Values,3,2024,Fossil Brown coal/Lignite,ME,B02,09/09/2024 16:26,100,120.64055,
Monthly Domestic Values,1,2024,Wind Onshore,GB,B19,09/09/2024 16:26,100,234.899855,
Monthly Domestic Values,3,2024,Fossil Hard coal,NL,B05,09/09/2024 16:26,100,1115.06772,
Monthly Domestic Values,2,2024,Solar,FI,B16,09/09/2024 16:26,100,20.711745,
Monthly Domestic Values,6,2024,Hydro Run-of-river and poundage,PL,B11,09/09/2024 16:26,100,103.4686625,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,GE,B11,09/09/2024 16:26,100,343.66631,
Monthly Domestic Values,4,2024,Fossil Hard coal,GB,B05,09/09/2024 16:26,100,0,
Monthly Domestic Values,4,2024,Waste,NL,B17,09/09/2024 16:26,100,231.9808025,
Monthly Domestic Values,6,2024,Waste,CZ,B17,09/09/2024 16:26,100,17.77351,
Monthly Domestic Values,6,2024,Hydro Run-of-river and poundage,HU,B11,09/09/2024 16:26,100,11.275195,
Monthly Domestic Values,4,2024,Hydro Run-of-river and poundage,IE,B11,09/09/2024 16:26,100,82.374895,
Monthly Domestic Values,6,2024,Fossil Gas,MD,B04,09/09/2024 16:26,100,404.602,
Monthly Domestic Values,2,2024,Fossil Hard coal,PL,B05,09/09/2024 16:26,100,5061.63049,
Monthly Domestic Values,1,2024,Hydro Water Reservoir,ES,B12,09/09/2024 16:26,100,2808.05,
Monthly Domestic Values,6,2024,Fossil Gas,HU,B04,09/09/2024 16:26,100,343.9575875,
Monthly Domestic Values,4,2024,Hydro Run-of-river and poundage,CH,B11,09/09/2024 16:26,100,178.58345,
Monthly Domestic Values,5,2024,Wind Onshore,BE,B19,09/09/2024 16:26,100,260.53781,
Monthly Domestic Values,4,2024,Biomass,SI,B01,09/09/2024 16:26,100,7.55231,
Monthly Domestic Values,5,2024,Wind Onshore,LT,B19,09/09/2024 16:26,100,200.49326,
Monthly Domestic Values,4,2024,Fossil Oil,SI,B06,09/09/2024 16:26,100,0,
Monthly Domestic Values,4,2024,Fossil Peat,EE,B08,09/09/2024 16:26,100,0,
Monthly Domestic Values,6,2024,Hydro Run-of-river and poundage,IT,B11,09/09/2024 16:26,100,4953.028,
Monthly Domestic Values,1,2024,Fossil Hard coal,FI,B05,09/09/2024 16:26,100,281.3501825,
Monthly Domestic Values,3,2024,Hydro Water Reservoir,MK,B12,09/09/2024 16:26,100,73.42818,
